latitude,longitude,price,open_days,RestaurantsTakeOut,RestaurantsDelivery,RestaurantsReservations,OutdoorSeating,BusinessAcceptsCreditCards,BikeParking,GoodForKids,HasTV,price_missing,RestaurantsTakeOut_missing,RestaurantsDelivery_missing,RestaurantsReservations_missing,OutdoorSeating_missing,BusinessAcceptsCreditCards_missing,BikeParking_missing,GoodForKids_missing,HasTV_missing,c_fast_food,c_pizza,c_coffee,c_bars,c_breakfast,c_sandwiches,p_rev_cnt,p_avg_rate,p_std_rate,p_use_mean,p_fun_mean,p_cool_mean,days_since_last,p_neg_share,p_pos_share,p_chkin_cnt,no_past_reviews,target
39.9529055,-75.204785,2.0,7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.0,3.4361702127659575,1.164955459918339,0.6170212765957447,0.15602836879432624,0.25886524822695034,5.0,0.20567375886524822,0.5390070921985816,375.0,0,0
39.9499759912,-75.1455080509,2.0,0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,0
39.9307459,-75.1715522,2.0,0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5.0,3.8,1.0954451150103324,1.8,0.4,1.4,560.0,0.0,0.4,14.0,0,0
40.0077753725,-75.1743743196,2.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,0
39.9347726,-75.1621924,2.0,7,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,48.0,4.208333333333333,0.9215697369932695,1.1875,0.14583333333333334,0.625,1878.0,0.08333333333333333,0.8333333333333334,72.0,0,0
39.977509,-75.128817,1.0,7,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,4.235294117647059,1.0325582165612919,1.7647058823529411,0.7058823529411765,0.8235294117647058,83.0,0.058823529411764705,0.8823529411764706,63.0,0,0
39.954703,-75.1684962,2.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,0
39.9435223516,-75.1661360954,2.0,7,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.0,4.047058823529412,1.2526722137375077,1.3176470588235294,0.3176470588235294,0.6,0.0,0.1411764705882353,0.7411764705882353,61.0,0,0
39.9491039,-75.1658813,3.0,7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.0,2.7547169811320753,1.4604075341523797,0.9471698113207547,0.6150943396226415,0.33962264150943394,4.0,0.4716981132075472,0.35471698113207545,464.0,0,0
39.9487583,-75.1440827,3.0,6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,119.0,4.294117647058823,0.9238179912499692,2.8151260504201683,0.44537815126050423,1.4453781512605042,1.0,0.06722689075630252,0.8403361344537815,131.0,0,0
40.0734681804,-75.1982523426,2.0,7,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,0
40.024532,-75.22095,1.0,6,1.0,-1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,39.0,4.487179487179487,0.9698560628908014,1.2307692307692308,0.6923076923076923,0.8717948717948718,1925.0,0.05128205128205128,0.9230769230769231,73.0,0,0
39.9694787,-75.1332487,2.0,6,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,23.0,4.130434782608695,1.358620551284111,0.391304347826087,0.13043478260869565,0.0,1841.0,0.21739130434782608,0.7391304347826086,7.0,0,0
39.9510885597,-75.1989988336,1.0,7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,44.0,3.5,1.3381695237968187,0.75,0.5,0.4318181818181818,25.0,0.18181818181818182,0.5227272727272727,325.0,0,0
39.975726,-75.119743,1.0,7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75.0,3.453333333333333,1.500390339602056,0.5466666666666666,0.32,0.3466666666666667,67.0,0.29333333333333333,0.6133333333333333,93.0,0,0
39.9467814,-75.1611265,2.0,7,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,0
39.9129833,-75.1506616,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1.7777777777777777,0.97182531580755,0.5555555555555556,0.4444444444444444,0.1111111111111111,623.0,0.6666666666666666,0.0,22.0,0,0
39.951097,-75.176542,3.0,6,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,209.0,4.425837320574162,0.8745891300977241,0.8755980861244019,0.4354066985645933,0.45933014354066987,2.0,0.03827751196172249,0.861244019138756,204.0,0,1
40.0255165,-75.2240968,1.0,7,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,19.0,4.526315789473684,0.6966922684794662,1.263157894736842,0.21052631578947367,1.0,2763.0,0.0,0.8947368421052632,5.0,0,0
39.9536773,-75.1872159,2.0,7,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,63.0,2.492063492063492,1.2164599070997602,0.7301587301587301,0.31746031746031744,0.23809523809523808,1969.0,0.5873015873015873,0.2222222222222222,119.0,0,0
39.9419525,-75.1505858,2.0,7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,112.0,2.294642857142857,1.2494207151924936,0.7321428571428571,0.36607142857142855,0.30357142857142855,513.0,0.5803571428571429,0.17857142857142858,198.0,0,0
40.0166658,-75.1317594,2.0,6,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,5.0,5.0,0.0,1.8,0.0,1.0,23.0,0.0,1.0,1.0,0,0
40.0604141,-75.1910841,1.0,7,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,4.0,1.2909944487358058,0.6842105263157895,0.05263157894736842,0.5789473684210527,53.0,0.10526315789473684,0.7368421052631579,8.0,0,0
39.9563712,-75.2061225,2.0,6,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49.0,3.020408163265306,1.6518902798305464,0.8367346938775511,0.08163265306122448,0.20408163265306123,813.0,0.3877551020408163,0.5102040816326531,39.0,0,0
39.9674501,-75.1397332,2.0,7,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196.0,3.239795918367347,1.4495438572304524,0.8622448979591837,0.3877551020408163,0.3673469387755102,1.0,0.32653061224489793,0.45918367346938777,224.0,0,0
39.9235305,-75.1794968,1.0,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,52.0,2.6153846153846154,1.5612193092334525,0.9807692307692307,0.4807692307692308,0.21153846153846154,47.0,0.5,0.36538461538461536,129.0,0,0
40.0550327831,-75.1869688298,2.0,7,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,0
39.9850526012,-75.1242153221,1.0,7,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42.0,3.5952380952380953,1.4152397678360287,0.8095238095238095,0.2857142857142857,0.3333333333333333,33.0,0.23809523809523808,0.6428571428571429,46.0,0,0
39.951392,-75.17062,2.0,0,1.0,1.0,1.0,0.0,1.0,-1.0,0.0,-1.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,41.0,3.073170731707317,1.0097089655549023,2.048780487804878,0.7073170731707317,1.3902439024390243,2561.0,0.2926829268292683,0.34146341463414637,7.0,0,0
39.9510830684,-75.1663314987,1.0,7,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.0,2.28,1.242309676905615,1.48,1.04,0.44,103.0,0.64,0.16,60.0,0,0
40.0769884,-75.2074997,2.0,0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23.0,2.9130434782608696,0.996039588400019,1.0,0.21739130434782608,0.34782608695652173,2851.0,0.30434782608695654,0.2608695652173913,8.0,0,0
39.9787426,-75.1153371,1.0,7,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,4.428571428571429,1.1338934190276815,1.0,0.0,0.5714285714285714,436.0,0.14285714285714285,0.8571428571428571,2.0,0,0
39.9763544,-75.1374359,2.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62.0,3.967741935483871,1.5146036860359113,2.596774193548387,0.5967741935483871,0.967741935483871,14.0,0.20967741935483872,0.7096774193548387,105.0,0,0
39.9687718,-75.1807705,2.0,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0,3.4070796460176993,1.2861707294856264,0.6460176991150443,0.23893805309734514,0.3274336283185841,956.0,0.25663716814159293,0.5663716814159292,125.0,0,0
39.965141,-75.135429,2.0,7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,194.0,3.3917525773195876,1.3547590346964906,1.2525773195876289,0.35051546391752575,0.788659793814433,0.0,0.2422680412371134,0.5618556701030928,1505.0,0,0
39.9846845,-75.1572059,4.0,7,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.0,2.8421052631578947,1.5727950313140986,0.3684210526315789,0.3157894736842105,0.0,69.0,0.42105263157894735,0.5263157894736842,11.0,0,0
39.953314,-75.173079,2.0,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.0,3.423076923076923,1.4191004734852828,1.1538461538461537,0.6923076923076923,0.5769230769230769,120.0,0.23076923076923078,0.6153846153846154,367.0,0,0
39.9671988,-75.1410133,3.0,5,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72.0,4.291666666666667,0.9259559202236267,1.2916666666666667,0.2222222222222222,0.4583333333333333,2261.0,0.05555555555555555,0.8333333333333334,48.0,0,0
39.9420818001,-75.1491229981,2.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,1.0,1,0
40.0694581,-75.2398454,1.0,7,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34.0,3.235294117647059,1.5187479598073192,0.9705882352941176,0.23529411764705882,0.38235294117647056,81.0,0.35294117647058826,0.5294117647058824,26.0,0,0
40.0731939,-75.0352627,2.0,0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0,2.2,1.2071217242444348,1.6,0.6666666666666666,0.8666666666666667,2761.0,0.7333333333333333,0.26666666666666666,3.0,0,0
39.9769736,-75.1241144,2.0,7,1.0,1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,23.0,4.0,1.507556722888818,1.0434782608695652,0.30434782608695654,0.4782608695652174,16.0,0.17391304347826086,0.782608695652174,22.0,0,0
39.9407654,-75.150985,2.0,7,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,19.0,2.8421052631578947,1.3849652179642493,1.0,0.10526315789473684,0.8421052631578947,3369.0,0.3684210526315789,0.3684210526315789,0.0,0,0
39.9817082,-75.1208943,1.0,0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.0,4.529411764705882,0.799816155346303,0.9411764705882353,1.3529411764705883,0.35294117647058826,142.0,0.0,0.8235294117647058,13.0,0,0
39.9354969134,-75.154320095,1.0,7,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.0,4.25,0.7372097807744854,1.2916666666666667,0.16666666666666666,0.875,1127.0,0.041666666666666664,0.9166666666666666,22.0,0,0
39.9344984,-75.1610345,1.0,6,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89.0,4.674157303370786,0.6355970868346122,1.101123595505618,0.6966292134831461,0.797752808988764,1557.0,0.02247191011235955,0.9550561797752809,232.0,0,0
39.9550208,-75.2121474,1.0,6,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110.0,4.2727272727272725,1.0828868222910355,1.2363636363636363,0.23636363636363636,0.5363636363636364,35.0,0.08181818181818182,0.8454545454545455,266.0,0,1
39.95572,-75.1819072,1.0,7,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,71.0,2.23943661971831,1.2359471640624953,1.0704225352112675,0.6197183098591549,0.5492957746478874,482.0,0.6197183098591549,0.15492957746478872,311.0,0,0
40.0332838,-75.1775528,1.0,6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,1.1547005383792515,1.1,0.7,0.1,384.0,0.2,0.4,8.0,0,0
40.0286011,-75.038928,1.0,4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.0,4.2,1.289820283464469,2.4,0.7333333333333333,0.7555555555555555,67.0,0.1111111111111111,0.8222222222222222,63.0,0,1
39.9665629,-75.1399899,1.0,7,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,0
39.9476637,-75.166164,2.0,7,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,465.0,3.670967741935484,1.1089934708345792,1.1505376344086022,0.5741935483870968,0.6989247311827957,36.0,0.15268817204301074,0.6537634408602151,1489.0,0,0
39.9409538,-75.1474829,2.0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4.2,1.2396943596157717,0.35,0.1,0.35,484.0,0.2,0.75,6.0,0,0
40.0110062,-75.189062,2.0,6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,122.0,3.639344262295082,1.27315300522713,0.8442622950819673,0.319672131147541,0.5901639344262295,14.0,0.18032786885245902,0.6557377049180327,243.0,0,0
39.923909,-75.1660285,1.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,3.0833333333333335,1.5642792899510294,0.8333333333333334,0.4166666666666667,0.16666666666666666,553.0,0.3333333333333333,0.4166666666666667,11.0,0,0
40.0820736,-75.0372482,2.0,7,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,76.0,3.25,1.4888474289418194,0.5526315789473685,0.11842105263157894,0.13157894736842105,1.0,0.32894736842105265,0.5394736842105263,112.0,0,0
39.9779193285,-75.1315421239,2.0,6,1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,1
39.9449991381,-75.1770997246,1.0,7,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,196.0,3.6020408163265305,1.1299175909897357,1.3418367346938775,0.4030612244897959,0.9081632653061225,57.0,0.14795918367346939,0.6122448979591837,920.0,0,0
39.9486327681,-75.1441173255,2.0,7,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,0
39.957447,-75.189916,2.0,7,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,0
39.9307946183,-75.2276433154,1.0,7,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,9.0,2.0,1.3228756555322954,0.4444444444444444,1.0,0.0,88.0,0.6666666666666666,0.2222222222222222,17.0,0,0
40.0798800282,-75.1736598462,2.0,7,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.0,3.0,1.0,5.545454545454546,1.6363636363636365,0.8181818181818182,218.0,0.2727272727272727,0.36363636363636365,5.0,0,0
39.9290917,-75.1640917,2.0,0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93.0,3.3763440860215055,1.5457795169753397,1.5806451612903225,0.3763440860215054,0.2903225806451613,16.0,0.34408602150537637,0.5161290322580645,43.0,0,0
39.9738587,-75.2045457,2.0,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,4.25,0.8864052604279182,1.625,0.625,1.5,232.0,0.0,0.75,8.0,0,0
39.9497563,-75.1480623,1.0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3.25,1.5811388300841898,0.125,0.125,0.125,928.0,0.25,0.5,22.0,0,0
39.9348882,-75.1742147,1.0,6,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21.0,2.380952380952381,1.6271505915615332,1.8095238095238095,1.3333333333333333,0.047619047619047616,254.0,0.6190476190476191,0.2857142857142857,15.0,0,0
39.9701307,-75.1313212,1.0,7,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.0,3.142857142857143,1.864454471471609,2.142857142857143,0.2857142857142857,0.2857142857142857,1375.0,0.42857142857142855,0.42857142857142855,9.0,0,0
39.9277585,-75.1757526,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,4.0,1.0289915108550531,1.0,0.3888888888888889,0.5,905.0,0.05555555555555555,0.7777777777777778,26.0,0,0
39.9288656717,-75.1569883722,1.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,3.6,1.51657508881031,0.2,0.2,0.2,247.0,0.4,0.6,3.0,0,0
40.045729,-75.11891,1.0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.0,3.2142857142857144,1.3688047244316384,1.0,0.42857142857142855,0.7142857142857143,35.0,0.35714285714285715,0.5714285714285714,11.0,0,0
40.1314848,-75.0107537,1.0,0,1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,12.0,2.9166666666666665,1.781640374554423,0.5833333333333334,0.25,0.08333333333333333,19.0,0.4166666666666667,0.5,6.0,0,0
39.957207,-75.1699827,3.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.0,3.970731707317073,1.2368118772774563,1.1365853658536584,0.3024390243902439,0.6097560975609756,1.0,0.16097560975609757,0.7268292682926829,546.0,0,0
40.030807,-75.053964,2.0,0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,0
39.939906,-75.157413,2.0,7,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,192.0,3.4322916666666665,1.1511883040336208,1.8072916666666667,0.6666666666666666,0.6145833333333334,1234.0,0.22395833333333334,0.515625,618.0,0,0
40.0735583,-75.1585165,2.0,5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,2.9047619047619047,1.609495632325913,1.4285714285714286,0.3333333333333333,0.47619047619047616,67.0,0.47619047619047616,0.42857142857142855,25.0,0,0
39.943568,-75.166054,2.0,7,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7.0,3.857142857142857,1.6761634196950517,0.8571428571428571,0.0,0.0,30.0,0.2857142857142857,0.7142857142857143,1.0,0,0
39.9414081509,-75.1490631994,1.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.0,4.086065573770492,1.0603063128944705,0.7172131147540983,0.27049180327868855,0.4385245901639344,2.0,0.10655737704918032,0.7663934426229508,407.0,0,1
39.953601,-75.2260437,2.0,0,1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,12.0,3.8333333333333335,1.5275252316519465,0.3333333333333333,0.0,0.08333333333333333,499.0,0.16666666666666666,0.6666666666666666,2.0,0,0
39.955609433,-75.1729371116,2.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,3.7,1.4810732533036222,0.7636363636363637,0.19090909090909092,0.21818181818181817,206.0,0.22727272727272727,0.6909090909090909,146.0,0,0
39.9406127199,-75.1475720108,2.0,6,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,0
40.0361386,-75.0404656,2.0,7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.0,3.0,1.4383899044561526,1.0,0.36666666666666664,0.26666666666666666,29.0,0.36666666666666664,0.43333333333333335,58.0,0,0
39.9695828,-75.1876317,2.0,5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,33.0,3.909090909090909,1.3314380468978915,1.2424242424242424,0.09090909090909091,0.5151515151515151,20.0,0.18181818181818182,0.7272727272727273,104.0,0,0
39.966258,-75.1382568,2.0,7,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,0
39.9406354533,-75.1576021498,1.0,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209.0,3.9952153110047846,1.2266966572854168,1.5645933014354068,0.7799043062200957,1.138755980861244,529.0,0.14832535885167464,0.7177033492822966,367.0,0,0
39.9804117,-75.2340528,1.0,7,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,3.0,1.0,0.0,2.0,0.3333333333333333,0.0,83.0,1.0,0.0,9.0,0,0
39.93776,-75.158289,1.0,7,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.0,3.68,1.1445523142259597,1.68,1.2,1.32,1857.0,0.16,0.6,72.0,0,0
39.9481318,-75.153395,2.0,7,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,924.0,4.225108225108225,0.9770816260601148,0.7467532467532467,0.24134199134199133,0.4448051948051948,1.0,0.0670995670995671,0.8387445887445888,1320.0,0,1
40.0179104,-75.0829587,2.0,7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.0,3.0526315789473686,1.8400991582740047,1.5263157894736843,0.7368421052631579,0.8421052631578947,45.0,0.42105263157894735,0.5789473684210527,24.0,0,0
39.9540135,-75.1766744,2.0,0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,14.0,1.8571428571428572,1.231455852429764,0.7142857142857143,1.0714285714285714,0.2857142857142857,1903.0,0.6428571428571429,0.14285714285714285,25.0,0,0
39.9358853334,-75.1467155431,1.0,7,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.0,4.8108108108108105,0.39706127695565774,0.972972972972973,0.10810810810810811,0.2972972972972973,33.0,0.0,1.0,202.0,0,0
40.0428555,-75.0737309,2.0,7,1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,1
